Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-07 12:00:00,71656.7265625,71879.5859375,71656.7265625,71833.484375,71833.484375,504541184
2024-06-07 12:15:00,71833.3046875,71907.8515625,71686.5390625,71790.078125,71790.078125,227162112
2024-06-07 12:30:00,71872.390625,71872.390625,70691.296875,70844.8671875,70844.8671875,1669054464
2024-06-07 12:45:00,70997.59375,71167.609375,70838.8984375,71152.890625,71152.890625,691290112
2024-06-07 13:00:00,71177.4921875,71212.03125,71086.4609375,71153.9375,71153.9375,90343424
2024-06-07 13:15:00,71153.9375,71346.3046875,71120.0625,71316.078125,71316.078125,206172160
2024-06-07 13:30:00,71325.8203125,71457.421875,71188.6015625,71457.421875,71457.421875,65626112
2024-06-07 13:45:00,71499.90625,71560.5390625,71456.8203125,71456.8203125,71456.8203125,0
2024-06-07 14:00:00,71469.328125,71469.328125,71297.1640625,71306.03125,71306.03125,0
2024-06-07 14:15:00,71319.8828125,71319.8828125,71153.328125,71256.8671875,71256.8671875,0
2024-06-07 14:30:00,71278.625,71410.984375,71222.6484375,71347.3828125,71347.3828125,67883008
2024-06-07 14:45:00,71370.0078125,71460.2890625,71353.0390625,71353.0390625,71353.0390625,0
2024-06-07 15:00:00,71373.0078125,71373.0078125,71236.3671875,71267.7890625,71267.7890625,10469376
2024-06-07 15:15:00,71272.875,71272.875,70941.671875,70979.765625,70979.765625,339953664
2024-06-07 15:30:00,71000.34375,71059.7734375,70884.4140625,70884.4140625,70884.4140625,0
2024-06-07 15:45:00,70890.828125,71063.2890625,70850.0625,71063.2890625,71063.2890625,106870784
2024-06-07 16:00:00,71053.015625,71053.015625,70922.9609375,71022.453125,71022.453125,0
2024-06-07 16:15:00,71023.546875,71147.3203125,71023.546875,71147.3203125,71147.3203125,0
2024-06-07 16:30:00,71134.921875,71150.96875,70993.859375,70993.859375,70993.859375,0
2024-06-07 16:45:00,70992.6640625,70992.6640625,70774.9140625,70774.9140625,70774.9140625,0
2024-06-07 17:00:00,70815.1171875,70815.1171875,70616.609375,70616.609375,70616.609375,0
2024-06-07 17:15:00,70619.5703125,70619.5703125,70307.1328125,70370.4609375,70370.4609375,367611904
2024-06-07 17:30:00,70346.6171875,70430.1796875,70155.0234375,70161.890625,70161.890625,235814912
2024-06-07 17:45:00,70172.421875,70263.25,69805.0859375,69805.0859375,69805.0859375,243509248
2024-06-07 18:00:00,69721.71875,69721.71875,68930.5078125,68930.5078125,68930.5078125,2057388032
2024-06-07 18:15:00,68507.2578125,69222.4765625,68507.2578125,69155.015625,69155.015625,2118936576
2024-06-07 18:30:00,69011.0390625,69153.796875,68859.8046875,69109.8125,69109.8125,824922112
2024-06-07 18:45:00,69169.484375,69195.609375,69048.5546875,69095.9765625,69095.9765625,468254720
2024-06-07 19:00:00,69096.6328125,69096.6328125,68865.765625,68907.3515625,68907.3515625,319709184
2024-06-07 19:15:00,69004.03125,69132.453125,68815.3125,69132.453125,69132.453125,428015616
2024-06-07 19:30:00,69126.3515625,69373.015625,69126.3515625,69373.015625,69373.015625,172986368
2024-06-07 19:45:00,69400.53125,69400.53125,69229.375,69229.375,69229.375,31088640
2024-06-07 20:00:00,69258.5078125,69258.5078125,68991.5625,69054.671875,69054.671875,0
2024-06-07 20:15:00,69058.453125,69135.34375,68982.390625,68999.921875,68999.921875,43499520
2024-06-07 20:30:00,69024.6484375,69170.1875,68993.90625,69170.1875,69170.1875,146321408
2024-06-07 20:45:00,69172.984375,69268.4609375,69147.6875,69242.6875,69242.6875,116674560
2024-06-07 21:00:00,69264.3359375,69310.015625,69176.375,69290.5078125,69290.5078125,79142912
2024-06-07 21:15:00,69321.875,69341.59375,69222.0,69331.265625,69331.265625,32362496
2024-06-07 21:30:00,69334.640625,69334.640625,69217.671875,69258.96875,69258.96875,27099136
2024-06-07 21:45:00,69252.65625,69252.765625,69203.3125,69232.8359375,69232.8359375,40767488
2024-06-07 22:00:00,69224.7734375,69269.34375,69182.140625,69269.34375,69269.34375,48439296
2024-06-07 22:15:00,69276.9609375,69340.984375,69274.0078125,69313.1015625,69313.1015625,25726976
2024-06-07 22:30:00,69316.3515625,69347.28125,69316.3515625,69325.515625,69325.515625,25440256
2024-06-07 22:45:00,69325.5859375,69462.484375,69325.5859375,69455.3984375,69455.3984375,34291712
2024-06-07 23:00:00,69464.0546875,69464.0546875,69355.671875,69364.6875,69364.6875,0
2024-06-07 23:15:00,69367.8359375,69397.125,69353.515625,69371.0078125,69371.0078125,11767808
2024-06-07 23:30:00,69316.359375,69344.015625,69313.7421875,69344.015625,69344.015625,6856704
2024-06-07 23:45:00,69334.0390625,69348.671875,69319.8984375,69347.9296875,69347.9296875,0
2024-06-08 00:00:00,69324.1796875,69324.1796875,69272.6171875,69300.2421875,69300.2421875,30797824
2024-06-08 00:15:00,69308.8671875,69405.609375,69305.953125,69405.609375,69405.609375,80031744
2024-06-08 00:30:00,69424.2265625,69433.65625,69384.9296875,69422.203125,69422.203125,41918464
2024-06-08 00:45:00,69432.171875,69432.171875,69362.3984375,69377.84375,69377.84375,24408064
2024-06-08 01:00:00,69368.6875,69392.40625,69327.890625,69327.890625,69327.890625,0
2024-06-08 01:15:00,69335.2734375,69335.4609375,69279.25,69335.4609375,69335.4609375,48300032
2024-06-08 01:30:00,69341.9609375,69411.359375,69341.9609375,69403.0078125,69403.0078125,37806080
2024-06-08 01:45:00,69406.5,69436.0625,69402.6640625,69430.7109375,69430.7109375,28987392
2024-06-08 02:00:00,69433.4609375,69433.4609375,69390.140625,69392.5703125,69392.5703125,0
2024-06-08 02:15:00,69392.1796875,69407.6796875,69377.3515625,69378.9765625,69378.9765625,14192640
2024-06-08 02:30:00,69373.0625,69402.8125,69373.0625,69402.8125,69402.8125,6987776
2024-06-08 02:45:00,69403.90625,69404.8671875,69389.890625,69389.890625,69389.890625,4763648
2024-06-08 03:00:00,69395.9296875,69438.5078125,69395.9296875,69438.5078125,69438.5078125,3055616
2024-06-08 03:15:00,69443.7421875,69465.0078125,69443.7421875,69465.0078125,69465.0078125,19644416
2024-06-08 03:30:00,69466.890625,69490.34375,69464.5390625,69480.7109375,69480.7109375,1765376
2024-06-08 03:45:00,69475.1640625,69475.1640625,69413.6796875,69413.6796875,69413.6796875,0
2024-06-08 04:00:00,69410.9140625,69424.0,69399.515625,69400.578125,69400.578125,0
2024-06-08 04:15:00,69398.84375,69404.53125,69342.078125,69350.9296875,69350.9296875,0
2024-06-08 04:30:00,69355.0859375,69356.140625,69300.65625,69325.5390625,69325.5390625,0
2024-06-08 04:45:00,69324.1484375,69324.1484375,69252.6953125,69301.921875,69301.921875,0
2024-06-08 05:00:00,69282.046875,69282.046875,69217.21875,69220.6484375,69220.6484375,0
2024-06-08 05:15:00,69244.59375,69278.6328125,69239.5,69268.4765625,69268.4765625,0
2024-06-08 05:30:00,69274.078125,69303.625,69233.6328125,69233.6328125,69233.6328125,0
2024-06-08 05:45:00,69241.7890625,69279.671875,69241.7890625,69279.671875,69279.671875,22982656
2024-06-08 06:00:00,69269.90625,69301.0,69258.875,69297.1328125,69297.1328125,0
2024-06-08 06:15:00,69303.21875,69367.3046875,69278.9296875,69367.3046875,69367.3046875,19410944
2024-06-08 06:30:00,69364.8203125,69366.703125,69348.6796875,69348.6796875,69348.6796875,5844992
2024-06-08 06:45:00,69340.71875,69356.5078125,69293.1953125,69302.0078125,69302.0078125,0
2024-06-08 07:00:00,69307.53125,69351.8359375,69307.53125,69351.8359375,69351.8359375,0
2024-06-08 07:15:00,69362.5234375,69455.2421875,69362.5234375,69455.2421875,69455.2421875,23730176
2024-06-08 07:30:00,69446.03125,69516.28125,69420.3125,69509.703125,69509.703125,3282944
2024-06-08 07:45:00,69518.671875,69520.875,69492.09375,69507.140625,69507.140625,0
2024-06-08 08:00:00,69533.3203125,69533.3203125,69433.375,69433.375,69433.375,4237312
2024-06-08 08:15:00,69434.5,69434.5,69393.828125,69395.59375,69395.59375,0
2024-06-08 08:30:00,69400.125,69408.984375,69378.625,69378.625,69378.625,0
2024-06-08 08:45:00,69388.515625,69432.8984375,69374.8984375,69398.84375,69398.84375,0
2024-06-08 09:00:00,69408.125,69414.0625,69379.875,69414.0625,69414.0625,0
2024-06-08 09:15:00,69415.625,69422.4453125,69401.71875,69422.4453125,69422.4453125,15407104
2024-06-08 09:30:00,69416.7421875,69416.7421875,69394.5703125,69411.8203125,69411.8203125,0
2024-06-08 09:45:00,69422.8125,69450.1796875,69408.078125,69419.2109375,69419.2109375,42399744
2024-06-08 10:00:00,69415.9453125,69431.265625,69377.953125,69396.6953125,69396.6953125,0
2024-06-08 10:15:00,69399.53125,69399.53125,69338.0390625,69338.0390625,69338.0390625,3092480
2024-06-08 10:30:00,69336.46875,69385.8515625,69336.46875,69370.9375,69370.9375,0
2024-06-08 10:45:00,69375.9453125,69449.015625,69375.9453125,69429.4296875,69429.4296875,18591744
2024-06-08 11:00:00,69431.015625,69485.21875,69431.015625,69467.609375,69467.609375,0
2024-06-08 11:15:00,69464.9765625,69471.0234375,69438.4375,69470.09375,69470.09375,0
2024-06-08 11:30:00,69467.5,69473.375,69376.6015625,69376.6015625,69376.6015625,0
2024-06-08 11:45:00,69368.203125,69378.90625,69303.3359375,69364.8515625,69364.8515625,0
2024-06-08 12:00:00,69347.1796875,69347.1796875,69267.1875,69346.234375,69346.234375,0
2024-06-08 12:15:00,69346.3125,69391.3671875,69318.671875,69322.0078125,69322.0078125,0
2024-06-08 12:30:00,69322.828125,69343.4609375,69270.5234375,69270.5234375,69270.5234375,0
2024-06-08 12:45:00,69276.359375,69349.796875,69276.359375,69321.609375,69321.609375,0
2024-06-08 13:00:00,69319.8046875,69335.109375,69253.6796875,69253.6796875,69253.6796875,0
2024-06-08 13:15:00,69251.1015625,69277.1875,69210.9921875,69210.9921875,69210.9921875,0
2024-06-08 13:30:00,69210.7421875,69328.796875,69210.7421875,69328.796875,69328.796875,0
2024-06-08 13:45:00,69323.890625,69377.953125,69299.765625,69377.953125,69377.953125,0
2024-06-08 14:00:00,69400.8125,69400.8125,69343.8359375,69373.53125,69373.53125,0
2024-06-08 14:15:00,69365.578125,69365.578125,69285.65625,69317.59375,69317.59375,0
2024-06-08 14:30:00,69313.984375,69378.6171875,69313.984375,69362.375,69362.375,0
2024-06-08 14:45:00,69369.5625,69437.0625,69369.5625,69425.6875,69425.6875,0
2024-06-08 15:00:00,69433.796875,69471.4453125,69419.6015625,69471.4453125,69471.4453125,0
2024-06-08 15:15:00,69467.5,69480.15625,69421.8125,69433.0390625,69433.0390625,0
2024-06-08 15:30:00,69440.375,69466.0078125,69440.375,69440.53125,69440.53125,0
2024-06-08 15:45:00,69447.0859375,69447.25,69409.3671875,69420.1171875,69420.1171875,0
2024-06-08 16:00:00,69415.7421875,69455.421875,69415.7421875,69425.109375,69425.109375,0
2024-06-08 16:15:00,69405.2890625,69405.2890625,69319.3984375,69343.4765625,69343.4765625,25290752
2024-06-08 16:30:00,69341.890625,69390.015625,69322.1015625,69344.734375,69344.734375,7555072
2024-06-08 16:45:00,69372.2421875,69388.234375,69340.8359375,69384.140625,69384.140625,0
2024-06-08 17:00:00,69374.171875,69434.9765625,69367.5546875,69418.3515625,69418.3515625,0
2024-06-08 17:15:00,69437.765625,69455.296875,69401.8515625,69415.7265625,69415.7265625,0
2024-06-08 17:30:00,69398.09375,69467.375,69360.75,69467.375,69467.375,0
2024-06-08 17:45:00,69453.4765625,69460.265625,69415.125,69437.2265625,69437.2265625,0
2024-06-08 18:00:00,69438.5,69471.2421875,69434.4140625,69471.2421875,69471.2421875,0
2024-06-08 18:15:00,69466.0546875,69479.9453125,69440.296875,69479.9453125,69479.9453125,0
2024-06-08 18:30:00,69464.2734375,69464.2734375,69432.859375,69451.75,69451.75,0
2024-06-08 18:45:00,69439.09375,69452.8359375,69433.3125,69447.1796875,69447.1796875,0
2024-06-08 19:00:00,69452.5703125,69482.3125,69452.5703125,69478.3515625,69478.3515625,0
2024-06-08 19:15:00,69460.7890625,69485.078125,69453.65625,69460.1171875,69460.1171875,0
2024-06-08 19:30:00,69469.9765625,69469.9765625,69430.90625,69457.734375,69457.734375,0
2024-06-08 19:45:00,69448.5234375,69474.1796875,69438.046875,69460.453125,69460.453125,0
2024-06-08 20:00:00,69452.0390625,69459.0703125,69440.1953125,69447.234375,69447.234375,0
2024-06-08 20:15:00,69443.6484375,69475.765625,69436.65625,69436.65625,69436.65625,0
2024-06-08 20:30:00,69426.2890625,69426.2890625,69327.0234375,69359.75,69359.75,0
2024-06-08 20:45:00,69373.8984375,69373.8984375,69348.578125,69360.1953125,69360.1953125,0
2024-06-08 21:00:00,69360.1953125,69360.1953125,69325.9140625,69334.6015625,69334.6015625,0
2024-06-08 21:15:00,69363.109375,69399.2734375,69344.6875,69389.7890625,69389.7890625,0
2024-06-08 21:30:00,69395.7734375,69405.15625,69373.15625,69373.65625,69373.65625,0
2024-06-08 21:45:00,69374.21875,69415.3125,69370.171875,69415.3125,69415.3125,0
2024-06-08 22:00:00,69395.8125,69410.53125,69375.953125,69381.8828125,69381.8828125,0
2024-06-08 22:15:00,69379.828125,69379.828125,69281.796875,69292.5546875,69292.5546875,2457600
2024-06-08 22:30:00,69291.2734375,69331.3046875,69289.1953125,69321.78125,69321.78125,0
2024-06-08 22:45:00,69337.765625,69337.765625,69302.3359375,69331.4921875,69331.4921875,0
2024-06-08 23:00:00,69329.984375,69339.140625,69306.40625,69339.140625,69339.140625,0
2024-06-08 23:15:00,69317.140625,69323.4296875,69281.2890625,69299.3203125,69299.3203125,592896
2024-06-08 23:30:00,69298.4765625,69328.796875,69290.625,69328.796875,69328.796875,649216
2024-06-08 23:45:00,69332.7578125,69332.7578125,69291.7890625,69303.7421875,69303.7421875,4757504
2024-06-09 00:00:00,69297.4921875,69300.234375,69287.5,69300.09375,69300.09375,0
2024-06-09 00:15:00,69295.78125,69299.3359375,69262.796875,69267.5,69267.5,0
2024-06-09 00:30:00,69260.1953125,69295.1484375,69235.78125,69292.890625,69292.890625,5564416
2024-06-09 00:45:00,69309.0,69309.0,69259.3984375,69262.515625,69262.515625,0
2024-06-09 01:00:00,69266.109375,69271.2890625,69234.9375,69250.5,69250.5,0
2024-06-09 01:15:00,69252.5859375,69268.7734375,69245.75,69261.703125,69261.703125,0
2024-06-09 01:30:00,69269.2890625,69327.3515625,69269.09375,69308.2734375,69308.2734375,5143552
2024-06-09 01:45:00,69301.7890625,69301.7890625,69271.046875,69271.046875,69271.046875,0
2024-06-09 02:00:00,69274.2890625,69284.765625,69261.3671875,69262.28125,69262.28125,0
2024-06-09 02:15:00,69261.765625,69267.9921875,69217.5,69217.5,69217.5,2791424
2024-06-09 02:30:00,69218.890625,69218.890625,69160.84375,69187.1171875,69187.1171875,52705280
2024-06-09 02:45:00,69181.890625,69239.671875,69166.234375,69188.875,69188.875,36412416
2024-06-09 03:00:00,69166.8203125,69204.296875,69166.8203125,69191.5625,69191.5625,4827136
2024-06-09 03:15:00,69193.578125,69217.5078125,69163.78125,69191.1796875,69191.1796875,24007680
2024-06-09 03:30:00,69188.1796875,69234.546875,69187.90625,69234.21875,69234.21875,14137344
2024-06-09 03:45:00,69242.65625,69272.1875,69241.75,69258.6796875,69258.6796875,22745088
2024-06-09 04:00:00,69256.9375,69256.9375,69235.9609375,69235.9609375,69235.9609375,0
2024-06-09 04:15:00,69259.7109375,69290.421875,69259.7109375,69265.1171875,69265.1171875,2294784
2024-06-09 04:30:00,69286.6015625,69286.6015625,69270.5,69283.9921875,69283.9921875,56541184
2024-06-09 04:45:00,69289.0703125,69299.71875,69279.9609375,69299.71875,69299.71875,0
2024-06-09 05:00:00,69297.125,69297.125,69238.4375,69247.640625,69247.640625,0
2024-06-09 05:15:00,69249.09375,69294.34375,69245.46875,69292.1796875,69292.1796875,0
2024-06-09 05:30:00,69300.0546875,69312.5859375,69291.421875,69310.328125,69310.328125,0
2024-06-09 05:45:00,69319.640625,69347.7265625,69303.28125,69303.28125,69303.28125,9516032
2024-06-09 06:00:00,69296.1875,69345.90625,69289.2578125,69345.90625,69345.90625,0
2024-06-09 06:15:00,69345.1953125,69361.28125,69342.0390625,69361.28125,69361.28125,0
2024-06-09 06:30:00,69360.3125,69360.3125,69322.5625,69346.03125,69346.03125,0
2024-06-09 06:45:00,69337.75,69382.2109375,69336.53125,69378.8359375,69378.8359375,6306816
2024-06-09 07:00:00,69375.8984375,69415.7265625,69375.8984375,69390.7109375,69390.7109375,10300416
2024-06-09 07:15:00,69364.2578125,69385.6328125,69363.7734375,69380.390625,69380.390625,2703360
2024-06-09 07:30:00,69356.625,69377.0546875,69356.625,69365.5,69365.5,0
2024-06-09 07:45:00,69356.3359375,69356.3359375,69283.21875,69291.3515625,69291.3515625,18060288
2024-06-09 08:00:00,69291.8203125,69336.953125,69273.2734375,69336.953125,69336.953125,0
2024-06-09 08:15:00,69334.1171875,69334.1171875,69301.140625,69301.140625,69301.140625,9467904
2024-06-09 08:30:00,69300.8515625,69322.140625,69300.8515625,69322.140625,69322.140625,5817344
2024-06-09 08:45:00,69317.8203125,69344.7578125,69313.7421875,69344.75,69344.75,0
2024-06-09 09:00:00,69344.953125,69344.953125,69334.1953125,69340.6171875,69340.6171875,2781184
2024-06-09 09:15:00,69346.296875,69355.3125,69342.4921875,69346.90625,69346.90625,0
2024-06-09 09:30:00,69343.984375,69351.1953125,69329.59375,69344.703125,69344.703125,0
2024-06-09 09:45:00,69342.3046875,69390.9140625,69342.3046875,69358.6953125,69358.6953125,4911104
2024-06-09 10:00:00,69356.90625,69356.90625,69327.46875,69351.0,69351.0,0
2024-06-09 10:15:00,69343.2578125,69343.7109375,69328.0390625,69340.671875,69340.671875,0
2024-06-09 10:30:00,69343.703125,69344.2578125,69328.0,69328.0,69328.0,40047616
2024-06-09 10:45:00,69333.5,69349.8203125,69327.640625,69342.4453125,69342.4453125,0
2024-06-09 11:00:00,69335.6953125,69352.9921875,69335.6953125,69345.9765625,69345.9765625,0
2024-06-09 11:15:00,69328.359375,69350.7734375,69328.359375,69350.7734375,69350.7734375,5436416
2024-06-09 11:30:00,69348.359375,69377.3203125,69335.1171875,69377.3203125,69377.3203125,0
2024-06-09 11:45:00,69384.1953125,69384.1953125,69358.0234375,69358.0234375,69358.0234375,0
2024-06-09 12:00:00,69367.96875,69373.3125,69354.765625,69361.296875,69361.296875,0
2024-06-09 12:15:00,69366.90625,69377.6640625,69361.3984375,69361.3984375,69361.3984375,0
2024-06-09 12:30:00,69366.8984375,69509.6875,69362.65625,69509.6875,69509.6875,137414656
2024-06-09 12:45:00,69513.1796875,69724.53125,69513.1796875,69699.328125,69699.328125,244654080
2024-06-09 13:00:00,69693.9609375,69751.8359375,69642.328125,69642.328125,69642.328125,74491904
2024-06-09 13:15:00,69643.78125,69643.78125,69437.8125,69456.46875,69456.46875,104316928
2024-06-09 13:30:00,69473.0,69473.0,69292.8359375,69375.21875,69375.21875,17867776
2024-06-09 13:45:00,69378.78125,69463.8359375,69378.78125,69456.515625,69456.515625,178555904
2024-06-09 14:00:00,69453.78125,69504.1328125,69439.4453125,69479.671875,69479.671875,47067136
2024-06-09 14:15:00,69466.875,69519.3828125,69357.2109375,69357.2109375,69357.2109375,54182912
2024-06-09 14:30:00,69349.828125,69420.390625,69308.7734375,69414.1796875,69414.1796875,70519808
2024-06-09 14:45:00,69444.2421875,69480.9609375,69431.5859375,69480.9609375,69480.9609375,38480896
2024-06-09 15:00:00,69481.5546875,69553.453125,69468.2265625,69545.09375,69545.09375,0
2024-06-09 15:15:00,69541.09375,69582.5859375,69447.25,69461.484375,69461.484375,194068480
2024-06-09 15:30:00,69465.546875,69531.2890625,69465.546875,69517.65625,69517.65625,63801344
2024-06-09 15:45:00,69517.765625,69551.3359375,69513.046875,69538.890625,69538.890625,29234176
2024-06-09 16:00:00,69511.6171875,69564.7421875,69501.9921875,69564.7421875,69564.7421875,31663104
2024-06-09 16:15:00,69564.046875,69598.890625,69564.046875,69584.453125,69584.453125,18659328
2024-06-09 16:30:00,69569.515625,69625.3828125,69569.515625,69589.0,69589.0,30432256
2024-06-09 16:45:00,69583.2734375,69606.8984375,69563.484375,69606.8984375,69606.8984375,2689024
2024-06-09 17:00:00,69612.6484375,69671.75,69601.015625,69671.75,69671.75,0
2024-06-09 17:15:00,69669.4140625,69669.4140625,69599.421875,69599.421875,69599.421875,8972288
2024-06-09 17:30:00,69589.875,69623.546875,69568.90625,69615.6796875,69615.6796875,29860864
2024-06-09 17:45:00,69601.6484375,69653.125,69601.6484375,69648.703125,69648.703125,0
2024-06-09 18:00:00,69653.53125,69748.0703125,69627.2734375,69748.0703125,69748.0703125,83505152
2024-06-09 18:15:00,69754.5234375,69787.265625,69743.3359375,69787.265625,69787.265625,103915520
2024-06-09 18:30:00,69778.8828125,69785.09375,69695.8515625,69703.0234375,69703.0234375,94846976
2024-06-09 18:45:00,69696.828125,69728.1953125,69680.375,69718.75,69718.75,41222144
2024-06-09 19:00:00,69724.34375,69796.71875,69711.6484375,69796.71875,69796.71875,47148032
2024-06-09 19:15:00,69795.34375,69817.5234375,69784.265625,69817.5234375,69817.5234375,58859520
2024-06-09 19:30:00,69814.4609375,69814.4609375,69697.015625,69697.015625,69697.015625,127517696
2024-06-09 19:45:00,69677.328125,69720.421875,69659.7890625,69712.5703125,69712.5703125,85818368
2024-06-09 20:00:00,69709.6328125,69709.6328125,69649.3515625,69652.25,69652.25,28852224
2024-06-09 20:15:00,69661.875,69677.2421875,69634.453125,69639.8125,69639.8125,43321344
2024-06-09 20:30:00,69656.703125,69656.703125,69612.921875,69612.921875,69612.921875,1958912
2024-06-09 20:45:00,69620.203125,69681.5703125,69602.1171875,69681.5703125,69681.5703125,24997888
2024-06-09 21:00:00,69679.3984375,69718.4453125,69679.3984375,69682.1484375,69682.1484375,1244160
2024-06-09 21:15:00,69695.2265625,69708.6015625,69695.2265625,69704.390625,69704.390625,10399744
2024-06-09 21:30:00,69711.046875,69718.34375,69609.375,69651.3125,69651.3125,25488384
2024-06-09 21:45:00,69670.2265625,69800.7421875,69670.2265625,69726.0234375,69726.0234375,86326272
2024-06-09 22:00:00,69735.2578125,69738.6171875,69699.1796875,69705.8671875,69705.8671875,48986112
2024-06-09 22:15:00,69695.9140625,69719.9921875,69669.125,69669.125,69669.125,15821824
2024-06-09 22:30:00,69645.9296875,69668.921875,69636.9765625,69650.234375,69650.234375,16887808
2024-06-09 22:45:00,69644.265625,69650.296875,69611.546875,69611.546875,69611.546875,17552384
2024-06-09 23:00:00,69622.4921875,69635.96875,69590.390625,69590.390625,69590.390625,12480512
2024-06-09 23:15:00,69600.984375,69645.15625,69590.453125,69645.15625,69645.15625,18601984
2024-06-09 23:30:00,69643.3203125,69663.3125,69643.3046875,69645.7265625,69645.7265625,18665472
2024-06-09 23:45:00,69641.484375,69651.5234375,69636.6640625,69643.7734375,69643.7734375,6114304
2024-06-10 00:00:00,69644.3125,69644.3125,69539.578125,69540.9765625,69540.9765625,28508160
2024-06-10 00:15:00,69534.4765625,69534.4765625,69491.734375,69499.921875,69499.921875,88421376
2024-06-10 00:30:00,69492.9609375,69506.9296875,69477.796875,69477.796875,69477.796875,25726976
2024-06-10 00:45:00,69480.1484375,69503.5859375,69420.703125,69503.5859375,69503.5859375,44622848
2024-06-10 01:00:00,69527.640625,69571.984375,69527.640625,69569.9609375,69569.9609375,32666624
2024-06-10 01:15:00,69563.6171875,69588.671875,69548.1953125,69552.21875,69552.21875,4389888
2024-06-10 01:30:00,69565.734375,69636.78125,69565.734375,69636.78125,69636.78125,55812096
2024-06-10 01:45:00,69645.3828125,69651.5546875,69622.4921875,69622.4921875,69622.4921875,108987392
2024-06-10 02:00:00,69618.234375,69657.3125,69600.078125,69657.3125,69657.3125,64545792
2024-06-10 02:15:00,69661.859375,69755.109375,69661.859375,69751.828125,69751.828125,109910016
2024-06-10 02:30:00,69748.9453125,69772.9140625,69740.2734375,69751.609375,69751.609375,35265536
2024-06-10 02:45:00,69751.2421875,69751.2421875,69700.5546875,69706.5859375,69706.5859375,40255488
2024-06-10 03:00:00,69704.6171875,69704.6171875,69663.8828125,69664.2109375,69664.2109375,83118080
2024-06-10 03:15:00,69687.8671875,69733.90625,69676.3671875,69730.28125,69730.28125,6589440
2024-06-10 03:30:00,69721.2421875,69730.109375,69677.1328125,69683.9765625,69683.9765625,10853376
2024-06-10 03:45:00,69684.265625,69684.265625,69582.6015625,69595.75,69595.75,10246144
2024-06-10 04:00:00,69600.1953125,69609.046875,69557.1953125,69569.28125,69569.28125,35846144
2024-06-10 04:15:00,69565.1484375,69597.0859375,69542.9296875,69597.0859375,69597.0859375,69293056
2024-06-10 04:30:00,69598.3125,69656.3125,69598.3125,69638.28125,69638.28125,47057920
2024-06-10 04:45:00,69637.2578125,69647.78125,69626.125,69647.78125,69647.78125,33269760
2024-06-10 05:00:00,69647.015625,69651.5859375,69595.921875,69595.921875,69595.921875,23419904
2024-06-10 05:15:00,69599.9375,69599.9375,69550.1875,69550.1875,69550.1875,31668224
2024-06-10 05:30:00,69544.9453125,69575.53125,69544.9453125,69566.984375,69566.984375,42519552
2024-06-10 05:45:00,69565.3359375,69565.3359375,69515.3046875,69527.2734375,69527.2734375,53208064
