Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-07 12:45:00,3792.296875,3805.512451171875,3784.880126953125,3804.604248046875,3804.604248046875,287711232
2024-06-07 13:00:00,3805.212158203125,3806.31982421875,3796.679443359375,3796.796630859375,3796.796630859375,23906304
2024-06-07 13:15:00,3796.796630859375,3806.33251953125,3795.729736328125,3806.19091796875,3806.19091796875,62477312
2024-06-07 13:30:00,3806.5908203125,3810.89794921875,3799.058837890625,3810.89794921875,3810.89794921875,9672704
2024-06-07 13:45:00,3812.337890625,3816.98291015625,3810.40673828125,3812.391357421875,3812.391357421875,0
2024-06-07 14:00:00,3811.095458984375,3813.41455078125,3809.17724609375,3811.982177734375,3811.982177734375,5341184
2024-06-07 14:15:00,3813.640625,3813.640625,3806.857177734375,3812.553955078125,3812.553955078125,1757184
2024-06-07 14:30:00,3813.75048828125,3819.796142578125,3809.2939453125,3818.26416015625,3818.26416015625,17503232
2024-06-07 14:45:00,3820.42431640625,3824.404052734375,3818.297607421875,3818.297607421875,3818.297607421875,5140480
2024-06-07 15:00:00,3819.205078125,3819.205078125,3813.543212890625,3814.6796875,3814.6796875,0
2024-06-07 15:15:00,3813.503662109375,3813.503662109375,3800.919677734375,3801.230224609375,3801.230224609375,42929152
2024-06-07 15:30:00,3800.080322265625,3803.5087890625,3791.9365234375,3791.9365234375,3791.9365234375,20430848
2024-06-07 15:45:00,3792.38330078125,3798.13720703125,3790.024169921875,3798.13720703125,3798.13720703125,59070464
2024-06-07 16:00:00,3797.73681640625,3797.73681640625,3790.6162109375,3792.3662109375,3792.3662109375,0
2024-06-07 16:15:00,3791.5947265625,3802.595947265625,3790.933349609375,3802.595947265625,3802.595947265625,18525184
2024-06-07 16:30:00,3801.415283203125,3804.889404296875,3793.838134765625,3793.838134765625,3793.838134765625,0
2024-06-07 16:45:00,3793.36865234375,3793.36865234375,3779.21240234375,3779.927490234375,3779.927490234375,18979840
2024-06-07 17:00:00,3781.6640625,3781.6640625,3770.867431640625,3770.867431640625,3770.867431640625,18014208
2024-06-07 17:15:00,3765.46044921875,3766.98583984375,3761.513916015625,3766.87451171875,3766.87451171875,120023040
2024-06-07 17:30:00,3767.447021484375,3774.025390625,3761.9072265625,3763.123046875,3763.123046875,72717312
2024-06-07 17:45:00,3764.23046875,3767.043212890625,3730.381103515625,3730.381103515625,3730.381103515625,173757440
2024-06-07 18:00:00,3723.074462890625,3723.074462890625,3627.813232421875,3640.926025390625,3640.926025390625,1650875392
2024-06-07 18:15:00,3647.55859375,3676.237060546875,3647.55859375,3672.5048828125,3672.5048828125,1419347968
2024-06-07 18:30:00,3666.288330078125,3673.807861328125,3663.032470703125,3669.59228515625,3669.59228515625,491436032
2024-06-07 18:45:00,3671.295654296875,3679.61328125,3671.03369140625,3677.50830078125,3677.50830078125,359340032
2024-06-07 19:00:00,3677.017333984375,3677.017333984375,3661.45556640625,3672.31005859375,3672.31005859375,118464512
2024-06-07 19:15:00,3673.8076171875,3691.8330078125,3668.445556640625,3691.8330078125,3691.8330078125,254148608
2024-06-07 19:30:00,3690.873779296875,3701.27001953125,3689.78125,3701.27001953125,3701.27001953125,20133888
2024-06-07 19:45:00,3701.723388671875,3701.723388671875,3685.93701171875,3685.93701171875,3685.93701171875,21188608
2024-06-07 20:00:00,3686.340087890625,3686.340087890625,3670.613525390625,3672.917236328125,3672.917236328125,0
2024-06-07 20:15:00,3673.510009765625,3681.222412109375,3672.37353515625,3674.88671875,3674.88671875,1103872
2024-06-07 20:30:00,3674.1181640625,3682.548095703125,3673.07421875,3681.237060546875,3681.237060546875,88303616
2024-06-07 20:45:00,3683.556396484375,3691.2978515625,3679.3193359375,3691.2978515625,3691.2978515625,122195968
2024-06-07 21:00:00,3690.33447265625,3690.90869140625,3685.1162109375,3688.793701171875,3688.793701171875,13103104
2024-06-07 21:15:00,3689.8427734375,3695.162109375,3686.618408203125,3695.162109375,3695.162109375,57915392
2024-06-07 21:30:00,3696.478271484375,3696.478271484375,3687.553466796875,3690.735595703125,3690.735595703125,34306048
2024-06-07 21:45:00,3689.380615234375,3692.470703125,3687.5556640625,3692.470703125,3692.470703125,34279424
2024-06-07 22:00:00,3692.00732421875,3692.00732421875,3687.47802734375,3687.47802734375,3687.47802734375,26351616
2024-06-07 22:15:00,3687.408935546875,3691.427734375,3685.962646484375,3688.060791015625,3688.060791015625,25200640
2024-06-07 22:30:00,3687.62890625,3687.62890625,3685.1025390625,3685.173828125,3685.173828125,6158336
2024-06-07 22:45:00,3685.73388671875,3695.73388671875,3685.177001953125,3693.13671875,3693.13671875,64624640
2024-06-07 23:00:00,3693.448486328125,3693.7138671875,3687.75927734375,3688.046875,3688.046875,0
2024-06-07 23:15:00,3687.59521484375,3688.75537109375,3682.327392578125,3682.327392578125,3682.327392578125,22779904
2024-06-07 23:30:00,3680.947021484375,3682.023193359375,3679.87451171875,3679.87451171875,3679.87451171875,19347456
2024-06-07 23:45:00,3679.958984375,3680.53955078125,3678.271728515625,3678.51904296875,3678.51904296875,11997184
2024-06-08 00:00:00,3677.400390625,3679.166748046875,3675.241943359375,3676.98681640625,3676.98681640625,34635776
2024-06-08 00:15:00,3677.523193359375,3683.192626953125,3677.523193359375,3683.192626953125,3683.192626953125,28342272
2024-06-08 00:30:00,3683.9404296875,3687.520751953125,3682.84326171875,3687.520751953125,3687.520751953125,19400704
2024-06-08 00:45:00,3688.357421875,3688.357421875,3683.7236328125,3684.55712890625,3684.55712890625,24084480
2024-06-08 01:00:00,3684.721923828125,3688.117919921875,3679.793212890625,3679.793212890625,3679.793212890625,28073984
2024-06-08 01:15:00,3680.13037109375,3684.713623046875,3678.6396484375,3684.713623046875,3684.713623046875,16699392
2024-06-08 01:30:00,3685.146240234375,3688.730712890625,3685.146240234375,3687.376953125,3687.376953125,33841152
2024-06-08 01:45:00,3687.512451171875,3690.09619140625,3686.91552734375,3689.3818359375,3689.3818359375,16357376
2024-06-08 02:00:00,3689.529541015625,3689.529541015625,3687.325439453125,3689.032470703125,3689.032470703125,0
2024-06-08 02:15:00,3689.1669921875,3689.267333984375,3686.0244140625,3686.45703125,3686.45703125,20367360
2024-06-08 02:30:00,3686.19921875,3686.19921875,3684.768310546875,3685.409912109375,3685.409912109375,0
2024-06-08 02:45:00,3685.46044921875,3686.690185546875,3685.418701171875,3686.690185546875,3686.690185546875,0
2024-06-08 03:00:00,3686.55517578125,3687.131103515625,3685.494384765625,3687.036865234375,3687.036865234375,0
2024-06-08 03:15:00,3686.824951171875,3687.312255859375,3685.470703125,3687.312255859375,3687.312255859375,0
2024-06-08 03:30:00,3686.27197265625,3688.896728515625,3686.27197265625,3688.896728515625,3688.896728515625,5746688
2024-06-08 03:45:00,3688.609130859375,3688.93359375,3687.865478515625,3688.616455078125,3688.616455078125,17991680
2024-06-08 04:00:00,3688.418701171875,3688.418701171875,3686.789794921875,3686.919189453125,3686.919189453125,0
2024-06-08 04:15:00,3687.0380859375,3687.99853515625,3684.8359375,3684.8359375,3684.8359375,0
2024-06-08 04:30:00,3684.367919921875,3684.4296875,3680.874267578125,3683.8828125,3683.8828125,0
2024-06-08 04:45:00,3683.89404296875,3684.0810546875,3679.769775390625,3681.40673828125,3681.40673828125,2289664
2024-06-08 05:00:00,3680.11767578125,3680.11767578125,3675.977783203125,3676.234130859375,3676.234130859375,3371008
2024-06-08 05:15:00,3678.285888671875,3682.794189453125,3677.8388671875,3682.794189453125,3682.794189453125,3225600
2024-06-08 05:30:00,3683.088623046875,3683.101806640625,3679.2587890625,3679.9619140625,3679.9619140625,827392
2024-06-08 05:45:00,3678.970947265625,3681.31591796875,3678.970947265625,3681.106689453125,3681.106689453125,0
2024-06-08 06:00:00,3679.136962890625,3680.6806640625,3678.234619140625,3680.37548828125,3680.37548828125,0
2024-06-08 06:15:00,3681.211669921875,3683.756591796875,3679.8349609375,3683.756591796875,3683.756591796875,16521216
2024-06-08 06:30:00,3683.3349609375,3685.96533203125,3681.808349609375,3685.008544921875,3685.008544921875,3024896
2024-06-08 06:45:00,3683.716064453125,3685.043212890625,3683.1689453125,3683.494140625,3683.494140625,446464
2024-06-08 07:00:00,3683.845947265625,3687.689208984375,3683.845947265625,3687.689208984375,3687.689208984375,22538240
2024-06-08 07:15:00,3689.109619140625,3699.596923828125,3689.109619140625,3699.596923828125,3699.596923828125,44756992
2024-06-08 07:30:00,3698.750732421875,3703.796630859375,3697.783447265625,3703.796630859375,3703.796630859375,39352320
2024-06-08 07:45:00,3705.900146484375,3707.45556640625,3704.324951171875,3707.396240234375,3707.396240234375,50569216
2024-06-08 08:00:00,3707.497314453125,3707.497314453125,3698.35791015625,3701.983154296875,3701.983154296875,34656256
2024-06-08 08:15:00,3701.8720703125,3701.8720703125,3697.29736328125,3697.344482421875,3697.344482421875,239616
2024-06-08 08:30:00,3696.830078125,3697.29736328125,3692.923583984375,3693.159912109375,3693.159912109375,0
2024-06-08 08:45:00,3693.5009765625,3696.33544921875,3693.46923828125,3694.112060546875,3694.112060546875,14475264
2024-06-08 09:00:00,3694.783935546875,3695.708984375,3692.333251953125,3695.708984375,3695.708984375,14118912
2024-06-08 09:15:00,3695.969482421875,3696.91943359375,3692.135986328125,3692.5380859375,3692.5380859375,16244736
2024-06-08 09:30:00,3692.03173828125,3692.56640625,3691.470947265625,3691.944580078125,3691.944580078125,931840
2024-06-08 09:45:00,3692.855712890625,3694.767822265625,3691.007080078125,3691.47802734375,3691.47802734375,44496896
2024-06-08 10:00:00,3691.549560546875,3693.888427734375,3689.864501953125,3690.667724609375,3690.667724609375,10688512
2024-06-08 10:15:00,3690.50634765625,3690.50634765625,3682.1044921875,3682.1044921875,3682.1044921875,47880192
2024-06-08 10:30:00,3682.786865234375,3689.194091796875,3681.307373046875,3682.44140625,3682.44140625,140965888
2024-06-08 10:45:00,3683.168212890625,3694.57958984375,3683.168212890625,3692.208740234375,3692.208740234375,144820224
2024-06-08 11:00:00,3692.975830078125,3695.232666015625,3691.18017578125,3692.164306640625,3692.164306640625,0
2024-06-08 11:15:00,3692.101318359375,3693.189453125,3687.829345703125,3690.733154296875,3690.733154296875,7571456
2024-06-08 11:30:00,3690.219970703125,3692.090087890625,3682.328125,3682.328125,3682.328125,0
2024-06-08 11:45:00,3682.5537109375,3683.638916015625,3678.852294921875,3683.638916015625,3683.638916015625,0
2024-06-08 12:00:00,3682.482421875,3683.7041015625,3677.689208984375,3683.202392578125,3683.202392578125,0
2024-06-08 12:15:00,3683.48046875,3686.5166015625,3682.282958984375,3682.282958984375,3682.282958984375,0
2024-06-08 12:30:00,3682.429443359375,3684.854736328125,3678.484619140625,3678.484619140625,3678.484619140625,0
2024-06-08 12:45:00,3679.114990234375,3683.34326171875,3679.114990234375,3681.543701171875,3681.543701171875,0
2024-06-08 13:00:00,3681.183349609375,3682.60302734375,3678.143310546875,3678.143310546875,3678.143310546875,0
2024-06-08 13:15:00,3679.8232421875,3679.8232421875,3672.192138671875,3673.1826171875,3673.1826171875,0
2024-06-08 13:30:00,3671.026123046875,3682.4248046875,3669.637939453125,3681.835205078125,3681.835205078125,102117376
2024-06-08 13:45:00,3681.989013671875,3685.3779296875,3680.798828125,3684.711669921875,3684.711669921875,0
2024-06-08 14:00:00,3685.709228515625,3685.852294921875,3683.2939453125,3685.852294921875,3685.852294921875,0
2024-06-08 14:15:00,3685.780517578125,3685.780517578125,3681.521484375,3682.5341796875,3682.5341796875,5063680
2024-06-08 14:30:00,3682.63623046875,3690.801513671875,3682.63623046875,3690.119873046875,3690.119873046875,20361216
2024-06-08 14:45:00,3690.074951171875,3694.75244140625,3690.074951171875,3694.75244140625,3694.75244140625,9277440
2024-06-08 15:00:00,3694.53564453125,3695.263671875,3691.138427734375,3694.48583984375,3694.48583984375,0
2024-06-08 15:15:00,3694.197265625,3694.197265625,3690.2021484375,3691.164794921875,3691.164794921875,2134016
2024-06-08 15:30:00,3691.476806640625,3693.491943359375,3691.2509765625,3691.333251953125,3691.333251953125,0
2024-06-08 15:45:00,3691.506591796875,3693.597900390625,3686.213623046875,3686.987060546875,3686.987060546875,46757888
2024-06-08 16:00:00,3686.912841796875,3690.91259765625,3686.912841796875,3688.493408203125,3688.493408203125,0
2024-06-08 16:15:00,3685.462646484375,3685.462646484375,3681.03515625,3682.45263671875,3682.45263671875,14710784
2024-06-08 16:30:00,3682.369873046875,3685.637939453125,3681.1953125,3682.7119140625,3682.7119140625,3462144
2024-06-08 16:45:00,3683.21826171875,3683.21826171875,3679.548828125,3682.9033203125,3682.9033203125,0
2024-06-08 17:00:00,3682.324462890625,3686.619384765625,3682.051025390625,3684.09375,3684.09375,0
2024-06-08 17:15:00,3685.175537109375,3687.22509765625,3681.547119140625,3682.397705078125,3682.397705078125,0
2024-06-08 17:30:00,3681.263916015625,3685.28271484375,3674.917724609375,3685.28271484375,3685.28271484375,3108864
2024-06-08 17:45:00,3684.88037109375,3686.654296875,3684.189453125,3686.3642578125,3686.3642578125,0
2024-06-08 18:00:00,3687.123291015625,3692.676025390625,3686.904052734375,3692.676025390625,3692.676025390625,0
2024-06-08 18:15:00,3693.03955078125,3693.056396484375,3691.463134765625,3692.81005859375,3692.81005859375,0
2024-06-08 18:30:00,3692.359375,3692.359375,3689.1982421875,3690.6923828125,3690.6923828125,0
2024-06-08 18:45:00,3690.255615234375,3690.7099609375,3688.724609375,3688.724609375,3688.724609375,0
2024-06-08 19:00:00,3689.09716796875,3692.728271484375,3689.09716796875,3690.216796875,3690.216796875,0
2024-06-08 19:15:00,3688.855712890625,3690.64697265625,3688.855712890625,3689.18212890625,3689.18212890625,0
2024-06-08 19:30:00,3690.118896484375,3690.118896484375,3682.836669921875,3683.84326171875,3683.84326171875,0
2024-06-08 19:45:00,3683.486328125,3683.486328125,3682.16259765625,3682.969482421875,3682.969482421875,0
2024-06-08 20:00:00,3682.142578125,3683.190185546875,3680.535888671875,3683.190185546875,3683.190185546875,0
2024-06-08 20:15:00,3682.3046875,3684.03564453125,3680.864013671875,3680.864013671875,3680.864013671875,0
2024-06-08 20:30:00,3680.587890625,3680.587890625,3671.94873046875,3673.772705078125,3673.772705078125,0
2024-06-08 20:45:00,3674.680419921875,3674.680419921875,3671.806640625,3674.511962890625,3674.511962890625,0
2024-06-08 21:00:00,3674.511962890625,3674.511962890625,3670.61279296875,3671.572265625,3671.572265625,0
2024-06-08 21:15:00,3674.8740234375,3679.095947265625,3672.478515625,3678.885986328125,3678.885986328125,0
2024-06-08 21:30:00,3679.024169921875,3679.817626953125,3677.297119140625,3677.297119140625,3677.297119140625,0
2024-06-08 21:45:00,3677.277099609375,3679.11181640625,3676.740234375,3676.740234375,3676.740234375,0
2024-06-08 22:00:00,3675.758544921875,3679.453857421875,3675.758544921875,3678.963623046875,3678.963623046875,0
2024-06-08 22:15:00,3678.72119140625,3678.72119140625,3671.10888671875,3671.50927734375,3671.50927734375,14726144
2024-06-08 22:30:00,3670.70751953125,3676.447998046875,3670.70751953125,3676.447998046875,3676.447998046875,0
2024-06-08 22:45:00,3676.47412109375,3677.236083984375,3674.701904296875,3676.7802734375,3676.7802734375,1959936
2024-06-08 23:00:00,3676.415771484375,3677.094970703125,3675.0146484375,3677.094970703125,3677.094970703125,0
2024-06-08 23:15:00,3675.70361328125,3677.949462890625,3672.40673828125,3677.949462890625,3677.949462890625,7101440
2024-06-08 23:30:00,3678.004638671875,3682.646728515625,3678.004638671875,3682.646728515625,3682.646728515625,2673664
2024-06-08 23:45:00,3682.88623046875,3683.188720703125,3681.28759765625,3681.808837890625,3681.808837890625,0
2024-06-09 00:00:00,3680.93603515625,3680.93603515625,3678.478271484375,3680.202392578125,3680.202392578125,4540416
2024-06-09 00:15:00,3680.0849609375,3680.13037109375,3679.126953125,3679.548095703125,3679.548095703125,8150016
2024-06-09 00:30:00,3679.76123046875,3682.704345703125,3678.955322265625,3682.4873046875,3682.4873046875,496640
2024-06-09 00:45:00,3683.21044921875,3683.21044921875,3679.6884765625,3679.97265625,3679.97265625,0
2024-06-09 01:00:00,3680.573486328125,3683.352294921875,3679.412109375,3683.004638671875,3683.004638671875,0
2024-06-09 01:15:00,3682.94677734375,3682.94677734375,3680.77099609375,3682.68017578125,3682.68017578125,0
2024-06-09 01:30:00,3682.957763671875,3683.9521484375,3682.2451171875,3682.81689453125,3682.81689453125,1893376
2024-06-09 01:45:00,3682.27001953125,3683.396484375,3681.6630859375,3681.9970703125,3681.9970703125,0
2024-06-09 02:00:00,3681.920166015625,3681.920166015625,3678.53515625,3678.53515625,3678.53515625,0
2024-06-09 02:15:00,3678.4384765625,3678.4384765625,3674.24658203125,3674.24658203125,3674.24658203125,6119424
2024-06-09 02:30:00,3674.91650390625,3674.91650390625,3669.54150390625,3671.593994140625,3671.593994140625,55414784
2024-06-09 02:45:00,3671.568359375,3674.982177734375,3668.271728515625,3670.020263671875,3670.020263671875,90961920
2024-06-09 03:00:00,3668.12353515625,3672.359130859375,3668.12353515625,3670.41064453125,3670.41064453125,1418240
2024-06-09 03:15:00,3670.49072265625,3672.384033203125,3669.896240234375,3671.472900390625,3671.472900390625,28621824
2024-06-09 03:30:00,3671.42529296875,3673.293212890625,3669.366455078125,3672.862548828125,3672.862548828125,15623168
2024-06-09 03:45:00,3673.258056640625,3674.391357421875,3673.258056640625,3674.341796875,3674.341796875,5389312
2024-06-09 04:00:00,3674.10546875,3674.194580078125,3671.32763671875,3671.32763671875,3671.32763671875,0
2024-06-09 04:15:00,3672.232666015625,3674.514892578125,3671.91943359375,3672.569091796875,3672.569091796875,17517568
2024-06-09 04:30:00,3673.2861328125,3673.2861328125,3672.089111328125,3672.895751953125,3672.895751953125,0
2024-06-09 04:45:00,3672.9873046875,3676.841064453125,3669.989013671875,3676.841064453125,3676.841064453125,0
2024-06-09 05:00:00,3676.18359375,3676.18359375,3672.403564453125,3673.021484375,3673.021484375,30206976
2024-06-09 05:15:00,3672.958251953125,3679.150146484375,3672.958251953125,3678.6875,3678.6875,26534912
2024-06-09 05:30:00,3678.90185546875,3681.2880859375,3678.392822265625,3681.2880859375,3681.2880859375,26776576
2024-06-09 05:45:00,3681.615478515625,3683.638427734375,3680.612060546875,3681.491455078125,3681.491455078125,16129024
2024-06-09 06:00:00,3680.811279296875,3686.9521484375,3680.7412109375,3686.9521484375,3686.9521484375,3265536
2024-06-09 06:15:00,3687.017333984375,3688.156005859375,3685.99462890625,3686.1337890625,3686.1337890625,23407616
2024-06-09 06:30:00,3686.436767578125,3686.436767578125,3683.62109375,3684.424072265625,3684.424072265625,15604736
2024-06-09 06:45:00,3685.11669921875,3687.163818359375,3684.412109375,3686.490234375,3686.490234375,5311488
2024-06-09 07:00:00,3686.29833984375,3689.29345703125,3686.29833984375,3687.23828125,3687.23828125,0
2024-06-09 07:15:00,3686.176513671875,3689.328125,3686.176513671875,3689.15869140625,3689.15869140625,3248128
2024-06-09 07:30:00,3687.6650390625,3690.412841796875,3687.6650390625,3690.019287109375,3690.019287109375,12761088
2024-06-09 07:45:00,3689.7578125,3689.7578125,3685.409912109375,3685.66845703125,3685.66845703125,0
2024-06-09 08:00:00,3685.64501953125,3687.0458984375,3682.906982421875,3687.0458984375,3687.0458984375,0
2024-06-09 08:15:00,3687.022216796875,3687.031982421875,3685.172607421875,3685.58203125,3685.58203125,10206208
2024-06-09 08:30:00,3685.709228515625,3687.091064453125,3685.709228515625,3686.7021484375,3686.7021484375,0
2024-06-09 08:45:00,3686.331298828125,3688.30078125,3686.331298828125,3687.7431640625,3687.7431640625,0
2024-06-09 09:00:00,3687.15234375,3689.2080078125,3686.971923828125,3689.2080078125,3689.2080078125,0
2024-06-09 09:15:00,3689.95751953125,3690.389892578125,3688.79248046875,3688.839111328125,3688.839111328125,0
2024-06-09 09:30:00,3688.766357421875,3689.1064453125,3687.220703125,3688.968994140625,3688.968994140625,7235584
2024-06-09 09:45:00,3688.81201171875,3690.9326171875,3688.65185546875,3689.045654296875,3689.045654296875,15612416
2024-06-09 10:00:00,3689.0693359375,3691.796630859375,3688.890380859375,3691.796630859375,3691.796630859375,0
2024-06-09 10:15:00,3691.2431640625,3691.26025390625,3689.999267578125,3689.999267578125,3689.999267578125,4263424
2024-06-09 10:30:00,3690.12890625,3690.12890625,3686.48876953125,3686.689208984375,3686.689208984375,0
2024-06-09 10:45:00,3686.945556640625,3687.7119140625,3685.817138671875,3686.964111328125,3686.964111328125,0
2024-06-09 11:00:00,3686.95068359375,3687.72021484375,3686.192626953125,3686.578369140625,3686.578369140625,0
2024-06-09 11:15:00,3686.6083984375,3688.783935546875,3686.6083984375,3688.783935546875,3688.783935546875,3667968
2024-06-09 11:30:00,3688.930419921875,3693.212890625,3688.58984375,3693.212890625,3693.212890625,10446848
2024-06-09 11:45:00,3693.4931640625,3693.4931640625,3691.15087890625,3692.2490234375,3692.2490234375,0
2024-06-09 12:00:00,3693.0498046875,3694.5146484375,3691.776123046875,3693.472900390625,3693.472900390625,0
2024-06-09 12:15:00,3694.2060546875,3694.2060546875,3690.917724609375,3690.917724609375,3690.917724609375,3860992
2024-06-09 12:30:00,3690.78857421875,3698.901123046875,3690.089599609375,3698.38134765625,3698.38134765625,17559552
2024-06-09 12:45:00,3698.062255859375,3710.32470703125,3698.062255859375,3703.770263671875,3703.770263671875,141943296
2024-06-09 13:00:00,3703.97900390625,3706.841796875,3699.83447265625,3700.109619140625,3700.109619140625,65884160
2024-06-09 13:15:00,3700.1904296875,3700.1904296875,3689.8349609375,3689.915283203125,3689.915283203125,15696896
2024-06-09 13:30:00,3690.517822265625,3690.517822265625,3682.326416015625,3686.09765625,3686.09765625,3911680
2024-06-09 13:45:00,3686.407470703125,3690.042236328125,3686.407470703125,3688.814697265625,3688.814697265625,7982592
2024-06-09 14:00:00,3688.14990234375,3693.2529296875,3688.14990234375,3691.837890625,3691.837890625,21981696
2024-06-09 14:15:00,3690.803466796875,3693.376220703125,3686.614501953125,3686.614501953125,3686.614501953125,6003712
2024-06-09 14:30:00,3686.325439453125,3690.135009765625,3684.925048828125,3689.78125,3689.78125,25755136
2024-06-09 14:45:00,3690.83837890625,3692.17724609375,3688.85888671875,3692.17724609375,3692.17724609375,2003968
2024-06-09 15:00:00,3692.05224609375,3694.12548828125,3691.877685546875,3694.037841796875,3694.037841796875,0
2024-06-09 15:15:00,3693.534912109375,3694.89306640625,3690.30224609375,3690.35546875,3690.35546875,18291200
2024-06-09 15:30:00,3689.912353515625,3692.346435546875,3689.912353515625,3690.039794921875,3690.039794921875,52459520
2024-06-09 15:45:00,3690.298583984375,3692.937744140625,3690.13916015625,3692.27099609375,3692.27099609375,1272832
2024-06-09 16:00:00,3690.83935546875,3693.701904296875,3690.174072265625,3693.701904296875,3693.701904296875,0
2024-06-09 16:15:00,3692.595458984375,3694.2802734375,3692.06591796875,3693.509765625,3693.509765625,0
2024-06-09 16:30:00,3693.044189453125,3699.82568359375,3693.044189453125,3698.044189453125,3698.044189453125,12825088
2024-06-09 16:45:00,3697.529052734375,3698.071044921875,3694.84912109375,3698.071044921875,3698.071044921875,3034112
2024-06-09 17:00:00,3698.184814453125,3701.369140625,3698.184814453125,3701.369140625,3701.369140625,12436480
2024-06-09 17:15:00,3701.386474609375,3701.386474609375,3695.663818359375,3695.663818359375,3695.663818359375,3194880
2024-06-09 17:30:00,3695.440185546875,3697.32470703125,3693.9169921875,3697.17236328125,3697.17236328125,619008
2024-06-09 17:45:00,3696.796630859375,3700.30908203125,3696.796630859375,3699.609375,3699.609375,13096448
2024-06-09 18:00:00,3699.846923828125,3704.266845703125,3699.10791015625,3704.1826171875,3704.1826171875,2254336
2024-06-09 18:15:00,3704.83642578125,3705.975341796875,3703.959228515625,3705.975341796875,3705.975341796875,8546304
2024-06-09 18:30:00,3705.776123046875,3706.275634765625,3703.716552734375,3704.564208984375,3704.564208984375,15729664
2024-06-09 18:45:00,3704.453125,3708.320556640625,3704.34033203125,3705.619873046875,3705.619873046875,32577024
2024-06-09 19:00:00,3704.582275390625,3708.0224609375,3703.96826171875,3707.0859375,3707.0859375,5370368
2024-06-09 19:15:00,3707.581787109375,3707.63818359375,3705.940185546875,3705.940185546875,3705.940185546875,10304000
2024-06-09 19:30:00,3704.982177734375,3704.982177734375,3699.806640625,3699.806640625,3699.806640625,23687168
2024-06-09 19:45:00,3699.2109375,3701.696044921875,3698.593017578125,3701.028076171875,3701.028076171875,13995520
2024-06-09 20:00:00,3701.013671875,3703.923583984375,3701.013671875,3701.187744140625,3701.187744140625,0
2024-06-09 20:15:00,3701.505615234375,3703.095458984375,3700.482666015625,3700.482666015625,3700.482666015625,15074304
